shipment_id,carrier,ship_date,status,origin,destination,freight_cost,Expected Delivery Date,Delivered_Date,delay_days
SHO7823,DHL,,In Transit,Pune,Delhi,-71.17,NULL,NULL,NULL
SHO7824,FEDEX,07/01/2025,UNKNOWN,Pune,Mumbai,331.31,01/10/2025,NULL,NULL
,BLUEDART,,Pending,Pune,Delhi,213.47,04/11/2025,NULL,NULL
,DHL,06/18/2026,Delivered,Hyderabad,Pune,104.1,06/20/2026,NULL,NULL
SHO7829,BLUEDART,,In Transit,Hyderabad,Pune,234.06,07/02/2025,NULL,NULL
SHO7832,DHL,,Pending,Bangalore,Mumbai,437.29,06/21/2024,NULL,NULL
,FEDEX,11/09/2025,Delayed,Pune,Hyderabad,101.63,NULL,NULL,NULL
,FEDEX,03/23/2024,Pending,Bangalore,Chennai,147.07,03/29/2024,NULL,NULL
SHO7836,FEDEX,09/02/2025,Pending,Mumbai,Hyderabad,18.27,02/14/2025,NULL,NULL
SHO7838,DHL,05/26/2024,Delivered,Bangalore,Hyderabad,-65.9,NULL,06/04/2024,NULL
SHO7839,FEDEX,02/17/2025,Pending,Mumbai,Bangalore,NULL,02/22/2025,NULL,NULL
SHO7841,DHL,,In Transit,Chennai,Bangalore,154.88,05/05/2024,NULL,NULL
SHO7842,DHL,,In Transit,Bangalore,Pune,48.82,07/23/2025,NULL,NULL
SHO7843,FEDEX,05/30/2024,Delivered,Bangalore,Hyderabad,288.29,01/06/2024,NULL,NULL
SHO7845,DHL,08/03/2025,Accepted,Hyderabad,Chennai,-38.41,08/09/2025,NULL,NULL
SHO7848,DHL,,In Transit,Hyderabad,Pune,151.27,12/21/2025,NULL,NULL
SHO7849,DHL,,Delivered,Mumbai,Hyderabad,421.74,03/12/2024,12/04/2024,267
SHO7850,DHL,,Delayed,Hyderabad,Mumbai,343.19,09/04/2025,09/11/2025,NULL
SHO7851,DHL,,Delivered,Pune,Chennai,-41.03,NULL,08/05/2024,NULL
SHO7852,FEDEX,,Accepted,Mumbai,Delhi,184.67,12/06/2024,12/08/2024,NULL
,DHL,03/13/2026,Pending,Mumbai,Pune,389.97,NULL,NULL,NULL
SHO7856,BLUEDART,03/15/2024,Pending,Bangalore,Pune,NULL,NULL,NULL,NULL
SHO7857,BLUEDART,,Delivered,Chennai,Bangalore,65.19,02/24/2024,02/22/2024,0
SHO7858,DHL,,UNKNOWN,Hyderabad,Chennai,164.31,NULL,02/01/2026,NULL
SHO7861,DHL,02/02/2024,Delivered,Pune,Chennai,32.57,09/02/2024,NULL,NULL
SHO7862,DHL,,In Transit,Hyderabad,Chennai,24.45,01/01/2026,NULL,NULL
SHO7863,BLUEDART,,Pending,Chennai,Pune,-55.35,10/12/2024,NULL,NULL
SHO7865,DHL,,Delayed,Chennai,Hyderabad,262.07,NULL,NULL,NULL
SHO7867,DHL,01/26/2024,Delivered,Hyderabad,Chennai,238.97,01/30/2024,NULL,NULL
SHO7871,DHL,05/06/2026,UNKNOWN,Pune,Delhi,233.48,NULL,NULL,NULL
,BLUEDART,06/21/2026,Pending,Bangalore,Mumbai,217.7,06/27/2026,NULL,NULL
SHO7875,BLUEDART,,Delayed,Hyderabad,Mumbai,418.68,NULL,03/13/2026,NULL
SHO7876,FEDEX,,In Transit,Hyderabad,Pune,216.58,06/02/2026,NULL,NULL
SHO7878,DHL,04/25/2025,Pending,Mumbai,Chennai,-1.31,05/02/2025,NULL,NULL
SHO7880,BLUEDART,,Delayed,Pune,Mumbai,327.0,NULL,04/10/2024,NULL
SHO7882,FEDEX,04/02/2025,Delivered,Delhi,Chennai,-34.79,07/04/2025,04/05/2025,0
,FEDEX,06/05/2024,Delayed,Delhi,Bangalore,100.7,05/08/2024,NULL,NULL
SHO7884,DHL,,In Transit,Chennai,Bangalore,129.09,NULL,NULL,NULL
SHO7886,BLUEDART,,In Transit,Delhi,Chennai,303.33,03/14/2026,NULL,NULL
SHO7888,DHL,,In Transit,Chennai,Hyderabad,NULL,02/19/2024,NULL,NULL
SHO7889,FEDEX,,Delayed,Mumbai,Pune,207.16,11/01/2025,01/15/2025,NULL
SHO7891,BLUEDART,06/18/2024,Pending,Hyderabad,Delhi,NULL,NULL,NULL,NULL
SHO7892,FEDEX,,Delayed,Delhi,Bangalore,43.37,NULL,06/27/2025,NULL
SHO7893,BLUEDART,,Accepted,Pune,Hyderabad,44.29,09/05/2025,NULL,NULL
SHO7894,DHL,01/03/2024,In Transit,Bangalore,Delhi,-2.01,01/09/2024,NULL,NULL
SHO7896,BLUEDART,,UNKNOWN,Pune,Delhi,53.56,12/29/2025,NULL,NULL
SHO7897,BLUEDART,05/12/2024,Delivered,Mumbai,Hyderabad,-0.11,12/11/2024,12/09/2024,0
SHO7900,DHL,05/20/2024,Delayed,Pune,Delhi,-46.57,05/26/2024,NULL,NULL
SHO7902,FEDEX,05/06/2026,In Transit,Hyderabad,Pune,-4.14,NULL,NULL,NULL
SHO7907,DHL,,In Transit,Chennai,Hyderabad,188.65,09/24/2024,NULL,NULL
SHO7908,BLUEDART,,Pending,Hyderabad,Bangalore,34.18,NULL,NULL,NULL
SHO7911,DHL,,In Transit,Hyderabad,Chennai,NULL,03/19/2026,NULL,NULL
SHO7912,BLUEDART,11/02/2025,In Transit,Pune,Chennai,188.9,02/18/2025,NULL,NULL
SHO7913,DHL,05/27/2025,In Transit,Chennai,Delhi,-57.35,06/03/2025,NULL,NULL
SHO7914,DHL,03/23/2026,In Transit,Bangalore,Mumbai,-72.13,NULL,NULL,NULL
SHO7915,BLUEDART,10/02/2026,Delivered,Hyderabad,Mumbai,323.67,02/15/2026,02/20/2026,5
SHO7917,FEDEX,,Delivered,Hyderabad,Chennai,125.49,NULL,08/16/2025,NULL
SHO7918,DHL,,UNKNOWN,Mumbai,Bangalore,99.25,NULL,02/20/2026,NULL
SHO7922,DHL,,Delivered,Bangalore,Pune,60.75,NULL,06/01/2025,NULL
SHO7923,BLUEDART,01/28/2024,In Transit,Chennai,Hyderabad,-34.98,02/03/2024,NULL,NULL
SHO7924,DHL,09/19/2025,UNKNOWN,Chennai,Pune,421.37,NULL,09/21/2025,NULL
SHO7925,FEDEX,07/06/2026,Pending,Bangalore,Mumbai,-40.82,06/10/2026,NULL,NULL
SHO7926,BLUEDART,04/28/2026,Delivered,Bangalore,Hyderabad,418.99,05/02/2026,04/05/2026,0
SHO7927,FEDEX,01/15/2025,UNKNOWN,Bangalore,Mumbai,192.0,NULL,01/17/2025,NULL
SHO7933,BLUEDART,,Pending,Pune,Chennai,222.73,05/31/2025,NULL,NULL
SHO7935,DHL,11/30/2024,In Transit,Delhi,Chennai,NULL,02/12/2024,NULL,NULL
SHO7937,DHL,05/14/2026,Pending,Pune,Hyderabad,-20.65,NULL,NULL,NULL
SHO7938,FEDEX,12/03/2024,Delivered,Hyderabad,Pune,251.21,03/14/2024,NULL,NULL
SHO7940,DHL,05/23/2024,Delivered,Chennai,Delhi,-32.09,05/26/2024,05/25/2024,0
SHO7941,FEDEX,,Pending,Mumbai,Chennai,NULL,12/25/2024,NULL,NULL
SHO7944,DHL,12/15/2025,Delivered,Pune,Mumbai,478.21,12/18/2025,NULL,NULL
SHO7947,DHL,02/08/2026,Delayed,Mumbai,Pune,-38.48,02/13/2026,NULL,NULL
,FEDEX,02/16/2025,Accepted,Pune,Chennai,449.11,02/18/2025,NULL,NULL
SHO7949,BLUEDART,,Delayed,Delhi,Pune,278.4,03/12/2025,NULL,NULL
SHO7951,DHL,10/19/2025,UNKNOWN,Chennai,Hyderabad,167.03,NULL,10/29/2025,NULL
SHO7954,BLUEDART,05/11/2025,UNKNOWN,Delhi,Mumbai,374.92,05/15/2025,NULL,NULL
SHO7955,BLUEDART,08/18/2024,UNKNOWN,Bangalore,Delhi,496.81,NULL,NULL,NULL
SHO7956,BLUEDART,05/04/2024,Pending,Delhi,Pune,-58.03,04/12/2024,NULL,NULL
,BLUEDART,07/04/2026,Delivered,Mumbai,Hyderabad,127.78,11/04/2026,NULL,NULL
SHO7959,FEDEX,,Delayed,Chennai,Hyderabad,432.49,03/24/2024,03/04/2024,NULL
SHO7960,BLUEDART,09/29/2024,UNKNOWN,Chennai,Hyderabad,340.47,10/03/2024,NULL,NULL
SHO7963,DHL,08/16/2025,Delivered,Delhi,Mumbai,-45.41,08/21/2025,NULL,NULL
,BLUEDART,06/08/2024,Delivered,Hyderabad,Delhi,412.35,NULL,NULL,NULL
SHO7965,DHL,,Delivered,Delhi,Chennai,242.81,03/04/2024,04/07/2024,34
SHO7967,BLUEDART,,In Transit,Chennai,Hyderabad,70.66,04/02/2026,NULL,NULL
SHO7968,BLUEDART,08/04/2025,In Transit,Pune,Delhi,36.15,04/12/2025,NULL,NULL
SHO7970,BLUEDART,06/01/2025,Pending,Pune,Mumbai,-51.97,06/08/2025,NULL,NULL
SHO7971,FEDEX,,In Transit,Chennai,Bangalore,346.33,09/26/2025,NULL,NULL
SHO7973,BLUEDART,09/02/2025,Delayed,Chennai,Hyderabad,93.03,NULL,02/21/2025,NULL
SHO7975,DHL,,Accepted,Mumbai,Delhi,475.35,NULL,NULL,NULL
SHO7976,FEDEX,,Pending,Chennai,Delhi,180.04,NULL,NULL,NULL
SHO7977,BLUEDART,,In Transit,Mumbai,Bangalore,335.4,02/21/2024,NULL,NULL
SHO7979,FEDEX,,Delivered,Bangalore,Mumbai,448.46,NULL,11/25/2024,NULL
SHO7980,BLUEDART,06/05/2024,UNKNOWN,Delhi,Bangalore,199.29,05/11/2024,NULL,NULL
SHO7982,BLUEDART,03/14/2025,Delivered,Chennai,Pune,178.39,NULL,03/19/2025,NULL
SHO7983,BLUEDART,,Delayed,Pune,Hyderabad,-2.37,12/02/2024,12/04/2024,NULL
,FEDEX,03/11/2026,Delayed,Delhi,Pune,416.18,03/14/2026,03/23/2026,NULL
SHO7985,BLUEDART,07/05/2024,Delivered,Delhi,Bangalore,235.13,09/07/2024,NULL,NULL
SHO7987,FEDEX,,In Transit,Chennai,Bangalore,337.31,NULL,NULL,NULL
SHO7988,BLUEDART,,In Transit,Hyderabad,Chennai,417.61,NULL,NULL,NULL
SHO7989,BLUEDART,04/22/2026,In Transit,Delhi,Pune,-55.49,04/26/2026,NULL,NULL
,DHL,,Accepted,Hyderabad,Pune,227.13,06/27/2024,NULL,NULL
SHO7992,DHL,,Delayed,Chennai,Pune,328.56,NULL,06/03/2024,NULL
SHO7993,BLUEDART,11/03/2026,In Transit,Mumbai,Delhi,293.52,03/13/2026,NULL,NULL
SHO7994,FEDEX,,Delivered,Hyderabad,Bangalore,177.2,01/26/2026,01/26/2026,0
SHO7995,DHL,11/01/2024,Delayed,Chennai,Mumbai,193.81,01/16/2024,01/21/2024,NULL
SHO7997,DHL,,Delivered,Hyderabad,Chennai,3.04,10/22/2024,10/21/2024,0
SHO7998,FEDEX,,Delayed,Chennai,Mumbai,-59.94,02/24/2024,02/25/2024,NULL
SHO8002,DHL,06/10/2026,Accepted,Mumbai,Delhi,-10.11,06/15/2026,NULL,NULL
SHO8003,DHL,11/21/2025,UNKNOWN,Bangalore,Chennai,209.71,11/23/2025,NULL,NULL
SHO8005,BLUEDART,,UNKNOWN,Hyderabad,Chennai,-16.24,NULL,04/10/2025,NULL
SHO8006,DHL,,Accepted,Mumbai,Chennai,278.45,03/11/2025,NULL,NULL
SHO8008,FEDEX,,UNKNOWN,Bangalore,Pune,-76.49,NULL,03/02/2025,NULL
SHO8009,BLUEDART,,Pending,Mumbai,Bangalore,421.39,NULL,NULL,NULL
SHO8012,FEDEX,,Delayed,Mumbai,Bangalore,337.25,04/10/2024,04/20/2024,NULL
SHO8014,BLUEDART,,Delivered,Delhi,Pune,91.3,12/06/2024,NULL,NULL
SHO8015,DHL,11/04/2024,Delivered,Bangalore,Pune,403.49,11/06/2024,NULL,NULL
SHO8018,FEDEX,,Delivered,Delhi,Bangalore,NULL,05/22/2024,05/22/2024,0
SHO8019,DHL,07/14/2025,Delayed,Bangalore,Delhi,-63.57,NULL,07/29/2025,NULL
SHO8022,DHL,06/26/2026,UNKNOWN,Mumbai,Delhi,258.3,01/07/2026,NULL,NULL
SHO8023,FEDEX,,In Transit,Chennai,Bangalore,344.34,11/10/2024,NULL,NULL
SHO8025,FEDEX,01/05/2025,UNKNOWN,Hyderabad,Bangalore,306.03,01/12/2025,NULL,NULL
SHO8034,FEDEX,05/17/2026,Delivered,Bangalore,Hyderabad,175.76,NULL,NULL,NULL
,FEDEX,05/13/2025,Accepted,Chennai,Hyderabad,185.97,05/20/2025,05/28/2025,NULL
SHO8036,DHL,02/27/2024,Accepted,Mumbai,Pune,452.5,01/03/2024,NULL,NULL
SHO8038,FEDEX,06/26/2024,Pending,Mumbai,Bangalore,-51.48,06/28/2024,NULL,NULL
SHO8041,DHL,07/12/2025,In Transit,Hyderabad,Chennai,-41.35,07/19/2025,NULL,NULL
,FEDEX,03/08/2024,In Transit,Chennai,Delhi,224.88,08/05/2024,NULL,NULL
SHO8044,DHL,,Delivered,Bangalore,Pune,419.98,06/17/2026,06/15/2026,0
SHO8048,FEDEX,,Delivered,Bangalore,Mumbai,441.2,NULL,01/24/2025,NULL
SHO8050,FEDEX,03/23/2025,Delivered,Bangalore,Delhi,-28.17,03/27/2025,NULL,NULL
SHO8051,DHL,,Delivered,Delhi,Bangalore,376.47,09/13/2025,09/18/2025,5
SHO8052,FEDEX,,UNKNOWN,Bangalore,Pune,27.89,NULL,NULL,NULL
SHO8053,DHL,09/06/2024,Delayed,Bangalore,Delhi,-60.89,NULL,09/15/2024,NULL
SHO8055,FEDEX,,Pending,Bangalore,Chennai,361.65,11/17/2025,NULL,NULL
SHO8056,BLUEDART,08/07/2024,Pending,Hyderabad,Chennai,-36.79,07/14/2024,NULL,NULL
SHO8057,DHL,06/01/2026,Pending,Pune,Chennai,NULL,06/04/2026,NULL,NULL
SHO8058,FEDEX,11/29/2024,Pending,Pune,Delhi,NULL,12/03/2024,NULL,NULL
SHO8059,FEDEX,07/03/2024,Delivered,Pune,Hyderabad,46.42,03/11/2024,03/16/2024,5
SHO8062,BLUEDART,05/28/2025,Delivered,Pune,Bangalore,-23.5,03/06/2025,02/06/2025,0
SHO8063,DHL,11/22/2025,Delayed,Pune,Hyderabad,407.79,11/24/2025,04/12/2025,NULL
SHO8065,BLUEDART,,Pending,Delhi,Mumbai,336.73,06/14/2026,NULL,NULL
SHO8067,BLUEDART,03/05/2025,Delivered,Delhi,Hyderabad,413.21,NULL,09/03/2025,NULL
SHO8069,FEDEX,,Pending,Mumbai,Chennai,371.67,02/21/2026,NULL,NULL
SHO8071,BLUEDART,06/28/2025,Accepted,Pune,Bangalore,469.61,05/07/2025,NULL,NULL
SHO8074,BLUEDART,,In Transit,Pune,Chennai,470.25,06/02/2024,NULL,NULL
SHO8075,BLUEDART,06/16/2026,UNKNOWN,Delhi,Chennai,279.68,NULL,NULL,NULL
SHO8076,BLUEDART,06/28/2025,Delivered,Mumbai,Pune,450.68,06/30/2025,NULL,NULL
SHO8078,FEDEX,05/12/2026,In Transit,Mumbai,Delhi,-25.93,NULL,NULL,NULL
,BLUEDART,,Pending,Chennai,Pune,469.96,01/28/2024,NULL,NULL
SHO8080,DHL,07/02/2025,UNKNOWN,Bangalore,Pune,364.8,NULL,NULL,NULL
SHO8081,DHL,09/15/2025,Delivered,Hyderabad,Pune,NULL,NULL,09/22/2025,NULL
,FEDEX,06/19/2025,In Transit,Pune,Delhi,390.3,NULL,NULL,NULL
SHO8084,BLUEDART,08/21/2025,Pending,Mumbai,Hyderabad,-26.28,08/25/2025,NULL,NULL
SHO8085,BLUEDART,07/24/2025,Delayed,Bangalore,Mumbai,-38.7,NULL,08/08/2025,NULL
SHO8088,FEDEX,10/29/2025,Delivered,Delhi,Pune,191.29,11/03/2025,04/11/2025,0
SHO8089,DHL,04/27/2025,Delivered,Hyderabad,Pune,43.97,NULL,05/05/2025,NULL
SHO8090,FEDEX,08/17/2024,Delivered,Pune,Mumbai,337.17,NULL,08/23/2024,NULL
SHO8091,BLUEDART,03/24/2024,Delivered,Hyderabad,Bangalore,49.57,03/31/2024,02/04/2024,0
SHO8092,BLUEDART,06/04/2026,UNKNOWN,Pune,Bangalore,NULL,10/04/2026,NULL,NULL
SHO8093,DHL,,Pending,Pune,Hyderabad,262.44,NULL,NULL,NULL
SHO8094,FEDEX,,UNKNOWN,Mumbai,Pune,237.96,06/08/2024,NULL,NULL
SHO8095,FEDEX,03/13/2024,UNKNOWN,Delhi,Chennai,286.48,NULL,03/26/2024,NULL
SHO8096,FEDEX,12/28/2025,Pending,Mumbai,Chennai,-58.82,03/01/2026,NULL,NULL
SHO8097,FEDEX,11/05/2026,Accepted,Chennai,Delhi,175.59,05/18/2026,NULL,NULL
SHO8099,FEDEX,10/02/2024,Pending,Mumbai,Pune,272.07,02/14/2024,NULL,NULL
SHO8100,DHL,,In Transit,Mumbai,Pune,281.29,05/11/2025,NULL,NULL
SHO8101,BLUEDART,,Delayed,Hyderabad,Mumbai,326.51,11/11/2024,11/18/2024,NULL
SHO8102,DHL,,Delivered,Mumbai,Pune,180.22,11/04/2025,11/08/2025,4
SHO8103,DHL,01/26/2024,Delivered,Bangalore,Mumbai,201.6,NULL,01/29/2024,NULL
,FEDEX,12/02/2024,In Transit,Hyderabad,Chennai,NULL,NULL,NULL,NULL
SHO8108,BLUEDART,,Delayed,Hyderabad,Pune,NULL,10/09/2024,10/14/2024,NULL
SHO8110,FEDEX,11/01/2024,Delayed,Hyderabad,Delhi,-21.74,NULL,01/24/2024,NULL
SHO8111,FEDEX,,Accepted,Mumbai,Pune,16.37,09/06/2024,NULL,NULL
SHO8114,DHL,,Delivered,Pune,Bangalore,396.7,02/04/2026,06/02/2026,118
SHO8117,DHL,,Pending,Bangalore,Pune,364.68,04/05/2024,NULL,NULL
SHO8121,FEDEX,,Pending,Bangalore,Chennai,179.69,07/25/2025,NULL,NULL
SHO8124,DHL,03/09/2024,Delivered,Bangalore,Mumbai,472.84,03/15/2024,NULL,NULL
SHO8126,BLUEDART,07/12/2025,In Transit,Pune,Bangalore,-23.08,NULL,NULL,NULL
SHO8127,DHL,04/14/2025,Delivered,Delhi,Chennai,415.66,04/21/2025,NULL,NULL
SHO8128,DHL,,Accepted,Mumbai,Pune,476.8,05/01/2025,NULL,NULL
SHO8131,DHL,,UNKNOWN,Delhi,Hyderabad,202.25,05/19/2025,05/23/2025,NULL
SHO8132,FEDEX,12/06/2026,Pending,Bangalore,Delhi,NULL,NULL,NULL,NULL
SHO8135,DHL,02/04/2026,Delivered,Bangalore,Mumbai,176.21,NULL,02/13/2026,NULL
SHO8136,FEDEX,03/24/2026,In Transit,Bangalore,Mumbai,-17.44,NULL,NULL,NULL
SHO8137,DHL,,In Transit,Mumbai,Bangalore,398.92,10/18/2024,NULL,NULL
SHO8138,BLUEDART,,Delivered,Bangalore,Pune,297.4,12/23/2025,12/28/2025,5
SHO8140,DHL,,In Transit,Pune,Chennai,61.11,07/24/2024,NULL,NULL
SHO8142,BLUEDART,,In Transit,Delhi,Pune,368.7,07/17/2025,NULL,NULL
SHO8143,DHL,,Pending,Mumbai,Delhi,406.69,NULL,NULL,NULL
SHO8144,FEDEX,06/19/2026,Delivered,Delhi,Chennai,350.68,NULL,06/26/2026,NULL
SHO8146,BLUEDART,,In Transit,Hyderabad,Pune,72.43,08/01/2025,NULL,NULL
SHO8147,DHL,05/21/2025,UNKNOWN,Bangalore,Delhi,398.9,NULL,NULL,NULL
SHO8149,DHL,,Delayed,Pune,Bangalore,375.96,12/15/2024,NULL,NULL
SHO8151,FEDEX,,Delivered,Bangalore,Chennai,158.46,08/29/2025,08/31/2025,2
SHO8152,DHL,09/21/2025,Delivered,Hyderabad,Chennai,NULL,09/27/2025,09/29/2025,2
SHO8154,FEDEX,10/12/2024,In Transit,Bangalore,Hyderabad,-26.23,NULL,NULL,NULL
,BLUEDART,,In Transit,Delhi,Hyderabad,-6.64,06/12/2024,NULL,NULL
SHO8159,FEDEX,03/07/2025,UNKNOWN,Hyderabad,Delhi,132.76,07/05/2025,NULL,NULL
,BLUEDART,05/01/2024,Delivered,Bangalore,Pune,277.33,10/01/2024,01/13/2024,0
SHO8164,BLUEDART,,Accepted,Hyderabad,Delhi,116.75,NULL,NULL,NULL
SHO8165,BLUEDART,,Accepted,Delhi,Mumbai,26.59,01/16/2025,01/26/2025,NULL
,FEDEX,10/04/2025,In Transit,Delhi,Hyderabad,-30.77,10/06/2025,NULL,NULL
SHO8167,FEDEX,08/26/2025,Delayed,Hyderabad,Delhi,325.72,08/31/2025,08/09/2025,NULL
SHO8169,BLUEDART,09/15/2024,Pending,Pune,Bangalore,NULL,NULL,NULL,NULL
SHO8170,FEDEX,06/11/2026,Delivered,Bangalore,Hyderabad,-27.28,06/18/2026,06/17/2026,0
SHO8171,BLUEDART,08/11/2024,Delivered,Bangalore,Delhi,280.93,12/11/2024,NULL,NULL
SHO8173,DHL,,UNKNOWN,Mumbai,Bangalore,NULL,04/19/2024,NULL,NULL
SHO8175,DHL,,Accepted,Chennai,Pune,169.85,02/02/2024,09/02/2024,NULL
SHO8177,BLUEDART,08/22/2024,Pending,Hyderabad,Mumbai,NULL,08/27/2024,NULL,NULL
SHO8180,BLUEDART,11/05/2025,Pending,Hyderabad,Pune,-71.7,11/11/2025,NULL,NULL
SHO8181,DHL,,Delayed,Bangalore,Delhi,-0.27,04/27/2026,05/06/2026,NULL
,BLUEDART,,Pending,Chennai,Pune,420.57,04/22/2024,NULL,NULL
SHO8184,FEDEX,,Delayed,Bangalore,Hyderabad,134.44,01/20/2026,01/25/2026,NULL
SHO8185,BLUEDART,02/18/2026,Delayed,Mumbai,Bangalore,-23.55,02/20/2026,NULL,NULL
SHO8186,DHL,,Delivered,Delhi,Pune,75.49,08/06/2026,11/06/2026,92
,BLUEDART,02/25/2026,In Transit,Delhi,Mumbai,241.99,NULL,NULL,NULL
SHO8190,DHL,05/30/2024,Delayed,Chennai,Mumbai,315.67,04/06/2024,10/06/2024,NULL
SHO8192,BLUEDART,05/19/2025,In Transit,Pune,Chennai,-14.86,05/24/2025,NULL,NULL
SHO8194,FEDEX,,In Transit,Hyderabad,Chennai,469.16,12/17/2025,NULL,NULL
SHO8195,DHL,,Delayed,Pune,Bangalore,146.68,NULL,11/25/2025,NULL
SHO8196,FEDEX,,Delayed,Hyderabad,Pune,200.6,06/25/2024,07/01/2024,NULL
SHO8197,BLUEDART,11/24/2024,Delayed,Pune,Chennai,-46.16,12/01/2024,NULL,NULL
SHO8198,FEDEX,06/07/2024,In Transit,Pune,Mumbai,NULL,06/12/2024,NULL,NULL
SHO8199,BLUEDART,02/12/2025,Delivered,Pune,Bangalore,83.41,NULL,02/19/2025,NULL
SHO8201,FEDEX,,Delivered,Mumbai,Pune,498.43,08/02/2024,NULL,NULL
SHO8202,FEDEX,,Delayed,Delhi,Pune,489.99,04/03/2025,03/10/2025,NULL
SHO8203,BLUEDART,,Delivered,Pune,Delhi,404.34,08/29/2025,09/02/2025,4
SHO8205,BLUEDART,11/09/2024,Delivered,Delhi,Chennai,421.1,NULL,11/11/2024,NULL
SHO8208,DHL,04/29/2025,In Transit,Delhi,Hyderabad,44.32,02/05/2025,NULL,NULL
SHO8210,FEDEX,03/23/2026,UNKNOWN,Hyderabad,Pune,-70.44,03/28/2026,04/01/2026,NULL
SHO8212,FEDEX,,Pending,Chennai,Bangalore,65.31,08/21/2025,NULL,NULL
SHO8215,BLUEDART,,Delivered,Hyderabad,Mumbai,387.84,04/19/2024,04/20/2024,1
SHO8219,DHL,09/19/2025,Delivered,Hyderabad,Chennai,198.35,NULL,09/20/2025,NULL
SHO8220,FEDEX,07/12/2025,Delivered,Delhi,Bangalore,420.11,NULL,NULL,NULL
SHO8222,FEDEX,02/29/2024,Delivered,Pune,Hyderabad,-55.63,03/02/2024,03/02/2024,0
SHO8223,FEDEX,08/13/2024,In Transit,Mumbai,Chennai,-26.86,NULL,NULL,NULL
SHO8224,BLUEDART,,In Transit,Pune,Delhi,87.55,05/24/2026,NULL,NULL
SHO8225,BLUEDART,08/27/2024,Delayed,Hyderabad,Delhi,171.07,08/31/2024,02/09/2024,NULL
SHO8226,BLUEDART,,Delivered,Bangalore,Hyderabad,328.16,NULL,06/28/2025,NULL
SHO8228,DHL,10/30/2025,Delivered,Chennai,Bangalore,360.47,01/11/2025,10/31/2025,293
SHO8232,DHL,10/23/2025,Delayed,Chennai,Mumbai,-73.41,10/30/2025,08/11/2025,NULL
SHO8233,DHL,08/31/2025,Delayed,Mumbai,Bangalore,194.75,07/09/2025,09/15/2025,NULL
SHO8235,FEDEX,,Delayed,Delhi,Bangalore,323.72,NULL,09/09/2024,NULL
SHO8240,DHL,09/28/2024,Accepted,Delhi,Pune,-22.76,03/10/2024,NULL,NULL
SHO8241,BLUEDART,,Pending,Bangalore,Pune,-52.74,02/04/2025,NULL,NULL
SHO8242,FEDEX,11/01/2025,In Transit,Mumbai,Bangalore,-66.95,11/06/2025,NULL,NULL
,DHL,08/17/2025,Delayed,Hyderabad,Pune,151.95,08/24/2025,NULL,NULL
,FEDEX,,Delayed,Bangalore,Hyderabad,69.83,01/21/2026,01/28/2026,NULL
SHO8248,BLUEDART,02/19/2025,Delivered,Chennai,Delhi,206.73,NULL,NULL,NULL
SHO8250,BLUEDART,,Delayed,Hyderabad,Delhi,-62.3,07/03/2024,07/06/2024,NULL
SHO8251,FEDEX,05/16/2025,Delivered,Bangalore,Mumbai,-53.36,NULL,NULL,NULL
SHO8253,FEDEX,01/04/2026,UNKNOWN,Chennai,Pune,392.54,09/01/2026,NULL,NULL
SHO8254,DHL,04/29/2024,Delivered,Delhi,Mumbai,375.24,NULL,05/04/2024,NULL
SHO8256,DHL,,Pending,Bangalore,Delhi,222.35,09/18/2024,NULL,NULL
SHO8259,FEDEX,,Accepted,Bangalore,Pune,453.19,02/07/2026,NULL,NULL
SHO8260,FEDEX,03/17/2024,Delivered,Chennai,Hyderabad,391.73,NULL,03/19/2024,NULL
SHO8261,FEDEX,08/26/2025,Delayed,Hyderabad,Mumbai,-76.53,08/30/2025,09/03/2025,NULL
,BLUEDART,,In Transit,Mumbai,Bangalore,412.81,07/31/2024,NULL,NULL
SHO8265,DHL,,Delivered,Mumbai,Hyderabad,107.35,05/05/2025,05/09/2025,4
SHO8266,FEDEX,10/29/2024,Accepted,Chennai,Mumbai,287.65,02/11/2024,NULL,NULL
SHO8267,BLUEDART,12/24/2025,Delayed,Delhi,Hyderabad,NULL,NULL,03/01/2026,NULL
SHO8270,FEDEX,,Accepted,Chennai,Bangalore,21.32,01/22/2026,01/26/2026,NULL
SHO8271,BLUEDART,02/04/2024,In Transit,Delhi,Hyderabad,NULL,NULL,NULL,NULL
SHO8273,BLUEDART,,Delayed,Bangalore,Delhi,NULL,07/26/2024,08/04/2024,NULL
SHO8275,FEDEX,09/04/2024,UNKNOWN,Delhi,Pune,495.3,09/09/2024,09/14/2024,NULL
SHO8277,DHL,01/24/2024,Delivered,Pune,Delhi,258.07,NULL,01/02/2024,NULL
SHO8278,FEDEX,06/14/2026,In Transit,Pune,Chennai,-55.76,06/16/2026,NULL,NULL
SHO8279,FEDEX,07/11/2024,UNKNOWN,Pune,Bangalore,32.76,10/11/2024,NULL,NULL
SHO8281,DHL,01/16/2024,Pending,Pune,Chennai,-16.8,NULL,NULL,NULL
SHO8282,DHL,12/10/2024,Delivered,Bangalore,Pune,207.26,NULL,NULL,NULL
SHO8283,DHL,02/24/2024,Delivered,Mumbai,Delhi,-13.08,02/27/2024,02/28/2024,1
SHO8286,FEDEX,,Pending,Bangalore,Chennai,223.74,06/30/2025,NULL,NULL
SHO8290,FEDEX,,Pending,Hyderabad,Pune,9.04,09/27/2025,NULL,NULL
