shipment_id,carrier,ship_date,status,origin,destination,freight_cost,Expected Delivery Date,Delivered Date,delay_days
SHO8558,DHL,20/03/2024,Pending,Hyderabad,Mumbai,246.36,22/03/2024,,
SHO8566,FEDEX,13/01/2025,In Transit,Delhi,Mumbai,63.96,17/01/2025,,
SHO8569,FEDEX,26/03/2025,Delivered,Hyderabad,Bangalore,175.77,29/03/2025,31/03/2025,2
SHO8570,DHL,10/06/2025,Pending,Mumbai,Delhi,292.42,12/06/2025,,
SHO8573,DHL,21/04/2026,Accepted,Chennai,Mumbai,416.77,28/04/2026,,
SHO8577,FEDEX,22/06/2025,In Transit,Delhi,Bangalore,295.63,26/06/2025,,
SHO8581,DHL,13/07/2025,Delivered,Delhi,Pune,82.25,15/07/2025,15/07/2025,0
SHO8583,BLUEDART,08/01/2026,Delivered,Chennai,Mumbai,249.04,01/12/2026,13/01/2026,0
SHO8586,BLUEDART,30/04/2026,Pending,Hyderabad,Mumbai,228.44,05/06/2026,,
SHO8591,DHL,25/05/2025,Accepted,Bangalore,Chennai,177.36,29/05/2025,,
SHO8592,FEDEX,13/11/2024,Delivered,Pune,Bangalore,318.18,18/11/2024,23/11/2024,5
SHO8595,DHL,17/03/2025,Pending,Mumbai,Bangalore,413.61,19/03/2025,,
SHO8596,BLUEDART,12/05/2024,Delayed,Mumbai,Bangalore,385.93,15/05/2024,16/05/2024,
SHO8601,DHL,27/11/2024,Pending,Hyderabad,Pune,381.85,30/11/2024,,
SHO8607,DHL,01/03/2024,In Transit,Chennai,Delhi,39.66,01/05/2024,,
SHO8608,FEDEX,13/05/2025,In Transit,Bangalore,Mumbai,477.13,15/05/2025,,
SHO8610,BLUEDART,14/02/2025,Delivered,Mumbai,Bangalore,298.57,18/02/2025,21/02/2025,3
SHO8612,DHL,16/03/2026,In Transit,Bangalore,Delhi,6.42,18/03/2026,,
SHO8617,BLUEDART,04/02/2025,In Transit,Pune,Delhi,237.47,06/02/2025,,
SHO8618,BLUEDART,10/08/2025,Delivered,Chennai,Pune,450.75,12/08/2025,10/08/2025,0
SHO8621,FEDEX,05/04/2026,Delayed,Pune,Bangalore,288.62,04/08/2026,11/04/2026,
SHO8625,DHL,29/05/2025,In Transit,Chennai,Bangalore,78.74,03/06/2025,,
SHO8626,BLUEDART,06/03/2024,Delayed,Delhi,Pune,240.96,06/10/2024,,
SHO8634,FEDEX,10/12/2025,In Transit,Hyderabad,Chennai,441.93,15/12/2025,,
SHO8635,BLUEDART,26/10/2024,Delayed,Chennai,Mumbai,1.66,29/10/2024,03/11/2024,
SHO8636,DHL,26/12/2024,Delayed,Chennai,Mumbai,237.0,01/02/2025,01/09/2025,
SHO8639,FEDEX,09/05/2024,In Transit,Hyderabad,Delhi,149.81,15/05/2024,,
SHO8641,DHL,20/08/2024,Delivered,Chennai,Hyderabad,358.5,24/08/2024,24/08/2024,0
SHO8648,FEDEX,29/08/2025,Delayed,Pune,Mumbai,255.81,05/09/2025,13/09/2025,
SHO8649,FEDEX,04/07/2024,Pending,Bangalore,Pune,374.56,09/07/2024,,
SHO8650,BLUEDART,16/10/2024,In Transit,Delhi,Bangalore,280.18,21/10/2024,,
SHO8653,DHL,08/09/2024,In Transit,Bangalore,Hyderabad,164.79,09/12/2024,,
SHO8654,BLUEDART,10/10/2024,In Transit,Pune,Mumbai,449.12,14/10/2024,,
SHO8658,DHL,18/08/2025,Pending,Hyderabad,Mumbai,102.84,21/08/2025,,
SHO8659,DHL,24/06/2024,Accepted,Mumbai,Hyderabad,7.72,28/06/2024,,
SHO8664,BLUEDART,15/02/2025,Accepted,Pune,Hyderabad,264.32,20/02/2025,,
SHO8667,BLUEDART,17/04/2024,Delivered,Bangalore,Pune,259.55,22/04/2024,27/04/2024,5
SHO8672,FEDEX,11/01/2025,Pending,Delhi,Bangalore,130.69,03/11/2025,,
SHO8675,FEDEX,25/11/2024,Accepted,Hyderabad,Mumbai,455.38,28/11/2024,26/11/2024,
SHO8676,BLUEDART,18/06/2026,Delivered,Chennai,Delhi,70.2,24/06/2026,29/06/2026,5
SHO8677,DHL,27/11/2024,Delayed,Pune,Hyderabad,172.8,30/11/2024,07/12/2024,
SHO8678,FEDEX,20/01/2026,In Transit,Mumbai,Chennai,144.03,22/01/2026,,
SHO8681,DHL,14/01/2025,Accepted,Pune,Delhi,78.61,21/01/2025,,
SHO8684,FEDEX,03/06/2024,Delayed,Chennai,Pune,255.73,06/06/2024,,
SHO8685,BLUEDART,30/05/2025,Pending,Bangalore,Delhi,255.78,03/06/2025,,
SHO8686,BLUEDART,08/03/2024,Accepted,Bangalore,Pune,134.25,13/03/2024,,
SHO8688,BLUEDART,31/01/2024,Pending,Hyderabad,Bangalore,488.02,02/03/2024,,
SHO8690,FEDEX,09/09/2024,Pending,Mumbai,Chennai,129.62,15/09/2024,,
SHO8691,DHL,27/01/2026,Pending,Hyderabad,Bangalore,34.31,02/02/2026,,
SHO8697,DHL,04/03/2026,Pending,Hyderabad,Bangalore,261.17,11/03/2026,,
SHO8700,BLUEDART,17/03/2025,In Transit,Mumbai,Delhi,320.13,20/03/2025,,
SHO8703,DHL,07/06/2025,Accepted,Delhi,Hyderabad,475.59,06/09/2025,15/06/2025,
SHO8705,BLUEDART,08/03/2026,Accepted,Delhi,Mumbai,171.35,13/03/2026,,
SHO8706,DHL,23/10/2024,In Transit,Mumbai,Pune,232.61,29/10/2024,,
SHO8709,DHL,18/08/2024,Accepted,Mumbai,Hyderabad,450.81,20/08/2024,,
SHO8710,BLUEDART,23/05/2024,Delivered,Delhi,Mumbai,367.74,28/05/2024,31/05/2024,3
SHO8711,FEDEX,27/07/2024,Delayed,Chennai,Mumbai,389.71,29/07/2024,01/08/2024,
SHO8712,DHL,28/06/2026,Pending,Pune,Mumbai,182.74,01/07/2026,,
SHO8715,DHL,05/04/2024,Delayed,Bangalore,Chennai,330.41,05/07/2024,08/05/2024,
SHO8717,BLUEDART,24/12/2025,Delayed,Mumbai,Delhi,158.58,26/12/2025,30/12/2025,
SHO8720,DHL,28/02/2025,Pending,Chennai,Hyderabad,411.28,02/03/2025,,
SHO8721,DHL,10/02/2026,Pending,Delhi,Chennai,151.39,17/02/2026,,
SHO8723,DHL,31/05/2026,Delivered,Bangalore,Chennai,79.11,03/06/2026,08/06/2026,5
SHO8729,DHL,15/03/2025,Delivered,Bangalore,Hyderabad,434.36,22/03/2025,20/03/2025,0
SHO8736,DHL,29/04/2024,Accepted,Hyderabad,Delhi,97.75,05/05/2024,,
SHO8738,BLUEDART,28/06/2024,Pending,Pune,Chennai,478.93,03/07/2024,,
SHO8739,DHL,18/01/2025,Pending,Pune,Mumbai,448.11,22/01/2025,,
SHO8743,DHL,25/08/2024,Delivered,Mumbai,Hyderabad,56.07,29/08/2024,30/08/2024,1
SHO8747,DHL,17/01/2025,In Transit,Hyderabad,Pune,85.63,19/01/2025,,
SHO8748,DHL,03/05/2026,Delivered,Mumbai,Chennai,311.77,09/05/2026,11/05/2026,2
SHO8749,BLUEDART,16/01/2024,Pending,Pune,Hyderabad,481.93,21/01/2024,,
SHO8751,FEDEX,06/06/2024,Delayed,Bangalore,Mumbai,307.52,06/12/2024,15/06/2024,
SHO8754,DHL,13/02/2025,In Transit,Hyderabad,Delhi,346.27,17/02/2025,,
SHO8755,DHL,12/11/2025,Pending,Delhi,Chennai,400.42,17/11/2025,,
SHO8756,FEDEX,29/06/2024,Delivered,Pune,Delhi,270.77,01/07/2024,04/07/2024,3
SHO8759,BLUEDART,12/01/2024,Pending,Delhi,Pune,85.71,14/01/2024,,
SHO8761,DHL,11/06/2026,Accepted,Mumbai,Pune,385.98,13/06/2026,,
SHO8763,FEDEX,02/02/2025,In Transit,Bangalore,Mumbai,408.12,07/02/2025,,
SHO8771,DHL,11/07/2025,Accepted,Delhi,Hyderabad,363.8,18/07/2025,,
SHO8774,BLUEDART,20/12/2025,Delivered,Chennai,Mumbai,401.51,24/12/2025,29/12/2025,5
SHO8777,BLUEDART,16/02/2026,Pending,Bangalore,Pune,187.13,18/02/2026,,
SHO8784,FEDEX,24/05/2025,In Transit,Mumbai,Hyderabad,123.11,28/05/2025,,
SHO8787,FEDEX,11/02/2024,In Transit,Pune,Mumbai,401.91,13/02/2024,,
SHO8800,DHL,24/05/2025,Delayed,Pune,Mumbai,89.77,26/05/2025,06/04/2025,
SHO8801,BLUEDART,17/10/2025,Delayed,Bangalore,Chennai,379.33,19/10/2025,,
SHO8802,FEDEX,27/10/2024,In Transit,Delhi,Pune,482.56,29/10/2024,,
SHO8804,FEDEX,09/02/2024,Delayed,Pune,Mumbai,337.81,15/02/2024,16/02/2024,
SHO8806,DHL,21/04/2025,Delayed,Bangalore,Delhi,1.31,26/04/2025,02/05/2025,
SHO8808,FEDEX,13/09/2024,Delivered,Delhi,Bangalore,401.21,15/09/2024,18/09/2024,3
SHO8811,DHL,25/10/2024,In Transit,Delhi,Hyderabad,116.24,27/10/2024,,
SHO8813,DHL,29/03/2024,Accepted,Chennai,Bangalore,410.86,31/03/2024,,
SHO8822,BLUEDART,21/01/2024,Delayed,Chennai,Bangalore,290.53,23/01/2024,02/02/2024,
SHO8823,DHL,18/06/2025,Accepted,Bangalore,Pune,5.67,21/06/2025,,
SHO8824,DHL,02/04/2026,Delayed,Chennai,Hyderabad,485.39,09/04/2026,19/04/2026,
SHO8826,BLUEDART,14/08/2024,Delivered,Mumbai,Delhi,478.08,18/08/2024,23/08/2024,5
SHO8827,BLUEDART,27/02/2025,In Transit,Pune,Mumbai,328.23,05/03/2025,,
SHO8833,DHL,21/01/2024,In Transit,Hyderabad,Mumbai,143.74,28/01/2024,,
SHO8834,BLUEDART,18/04/2025,Accepted,Delhi,Hyderabad,229.88,21/04/2025,,
SHO8835,FEDEX,29/01/2025,In Transit,Pune,Bangalore,147.35,05/02/2025,,
SHO8836,DHL,03/02/2024,In Transit,Hyderabad,Delhi,99.33,06/02/2024,,
SHO8840,DHL,03/02/2024,Delivered,Hyderabad,Mumbai,295.49,07/02/2024,11/02/2024,4
SHO8844,BLUEDART,28/04/2025,Accepted,Pune,Chennai,302.83,01/05/2025,03/05/2025,
SHO8846,FEDEX,10/05/2024,Delayed,Hyderabad,Chennai,445.39,16/05/2024,25/05/2024,
SHO8856,FEDEX,07/07/2024,Delivered,Bangalore,Mumbai,311.67,11/07/2024,11/07/2024,0
SHO8857,FEDEX,19/05/2025,Accepted,Hyderabad,Pune,300.34,24/05/2025,,
SHO8858,DHL,11/08/2024,In Transit,Hyderabad,Delhi,57.61,17/08/2024,,
SHO8861,BLUEDART,20/10/2024,In Transit,Delhi,Pune,100.77,22/10/2024,,
SHO8862,FEDEX,14/02/2026,Pending,Mumbai,Bangalore,417.74,20/02/2026,,
SHO8863,DHL,24/07/2024,Delayed,Mumbai,Pune,236.62,28/07/2024,08/07/2024,
SHO8865,DHL,15/08/2024,In Transit,Bangalore,Chennai,98.42,22/08/2024,,
SHO8866,BLUEDART,13/12/2025,Pending,Bangalore,Mumbai,80.9,19/12/2025,,
SHO8867,BLUEDART,31/01/2025,Pending,Mumbai,Chennai,260.82,04/02/2025,,
SHO8871,BLUEDART,19/09/2024,Delivered,Delhi,Mumbai,453.23,25/09/2024,26/09/2024,1
SHO8872,DHL,07/03/2025,Delivered,Bangalore,Delhi,114.95,03/12/2025,17/03/2025,0
SHO8874,DHL,10/06/2024,Pending,Pune,Bangalore,50.79,13/06/2024,,
SHO8876,BLUEDART,18/10/2025,Delayed,Pune,Delhi,7.42,22/10/2025,,
SHO8881,DHL,04/05/2026,Pending,Delhi,Pune,170.73,11/05/2026,,
SHO8882,DHL,27/04/2024,Delayed,Delhi,Mumbai,134.56,03/05/2024,05/06/2024,
SHO8884,FEDEX,08/02/2025,Delayed,Bangalore,Delhi,353.71,02/10/2025,14/02/2025,
SHO8886,DHL,04/01/2024,Delayed,Delhi,Mumbai,422.06,04/04/2024,04/09/2024,
SHO8888,DHL,19/06/2025,Pending,Mumbai,Bangalore,269.31,26/06/2025,,
SHO8889,FEDEX,07/01/2025,In Transit,Pune,Delhi,136.84,09/01/2025,,
SHO8890,BLUEDART,20/12/2025,Delivered,Chennai,Mumbai,380.39,22/12/2025,20/12/2025,0
SHO8891,FEDEX,10/06/2024,Pending,Mumbai,Delhi,30.74,11/10/2024,,
SHO8894,DHL,07/06/2024,Pending,Chennai,Bangalore,29.06,09/07/2024,,
SHO8896,DHL,18/12/2025,Pending,Chennai,Delhi,353.67,21/12/2025,,
SHO8897,DHL,31/03/2026,Accepted,Chennai,Hyderabad,139.15,04/07/2026,,
SHO8898,BLUEDART,12/03/2025,Pending,Hyderabad,Delhi,108.86,17/03/2025,,
SHO8900,FEDEX,05/10/2025,Delayed,Delhi,Pune,39.75,12/10/2025,,
SHO8902,BLUEDART,17/08/2024,Delayed,Hyderabad,Mumbai,98.75,23/08/2024,29/08/2024,
SHO8906,FEDEX,27/07/2024,Pending,Chennai,Mumbai,241.19,31/07/2024,,
SHO8907,BLUEDART,16/04/2025,Pending,Bangalore,Mumbai,67.07,20/04/2025,,
SHO8910,BLUEDART,12/12/2025,In Transit,Mumbai,Chennai,245.16,17/12/2025,,
SHO8911,BLUEDART,18/06/2026,Delayed,Bangalore,Chennai,226.08,20/06/2026,24/06/2026,
SHO8912,FEDEX,16/07/2024,Accepted,Delhi,Bangalore,362.54,23/07/2024,,
SHO8913,FEDEX,02/01/2026,Accepted,Chennai,Hyderabad,293.9,09/01/2026,,
SHO8916,BLUEDART,01/12/2025,Accepted,Delhi,Hyderabad,410.15,06/12/2025,,
SHO8919,FEDEX,13/06/2024,In Transit,Hyderabad,Bangalore,27.94,20/06/2024,,
SHO8926,BLUEDART,24/03/2025,Accepted,Mumbai,Hyderabad,222.78,27/03/2025,,
SHO8931,DHL,01/08/2024,In Transit,Delhi,Bangalore,294.1,07/08/2024,,
SHO8932,FEDEX,05/05/2025,In Transit,Delhi,Bangalore,244.01,07/05/2025,,
SHO8936,FEDEX,10/06/2025,Pending,Mumbai,Chennai,75.23,08/10/2025,,
SHO8946,FEDEX,26/11/2025,In Transit,Mumbai,Pune,228.81,03/12/2025,,
SHO8948,BLUEDART,15/04/2024,Pending,Mumbai,Delhi,229.63,21/04/2024,,
SHO8951,BLUEDART,17/03/2024,In Transit,Hyderabad,Mumbai,477.89,22/03/2024,,
SHO8952,DHL,12/04/2024,Pending,Hyderabad,Chennai,104.1,17/04/2024,,
SHO8954,FEDEX,28/01/2025,Pending,Hyderabad,Pune,372.13,02/02/2025,,
SHO8958,FEDEX,01/01/2025,Delayed,Hyderabad,Delhi,324.01,05/01/2025,01/12/2025,
SHO8959,BLUEDART,26/07/2024,Delayed,Pune,Chennai,348.32,29/07/2024,08/05/2024,
SHO8961,DHL,01/01/2024,In Transit,Bangalore,Hyderabad,61.65,08/01/2024,,
SHO8963,BLUEDART,16/01/2026,Pending,Bangalore,Delhi,205.6,20/01/2026,,
SHO8965,BLUEDART,28/03/2025,In Transit,Hyderabad,Mumbai,373.62,31/03/2025,,
SHO8967,BLUEDART,17/04/2024,Pending,Hyderabad,Mumbai,115.92,22/04/2024,,
SHO8968,FEDEX,17/05/2025,Delivered,Mumbai,Hyderabad,287.82,19/05/2025,17/05/2025,0
SHO8972,FEDEX,17/06/2026,In Transit,Chennai,Delhi,5.87,24/06/2026,,
SHO8976,BLUEDART,10/02/2024,Delivered,Delhi,Pune,192.42,16/02/2024,14/02/2024,0
SHO8984,DHL,19/08/2024,Pending,Hyderabad,Pune,283.8,22/08/2024,,
SHO8987,DHL,25/10/2025,Pending,Mumbai,Bangalore,342.76,01/11/2025,,
SHO8990,BLUEDART,14/10/2024,Delivered,Pune,Mumbai,60.53,21/10/2024,20/10/2024,0
SHO8993,DHL,12/02/2024,In Transit,Chennai,Mumbai,22.56,18/02/2024,,
SHO9000,FEDEX,13/05/2025,Delayed,Mumbai,Pune,299.42,19/05/2025,21/05/2025,
SHO9002,DHL,15/10/2025,Delivered,Delhi,Chennai,147.07,18/10/2025,23/10/2025,5
SHO9003,DHL,08/12/2025,Delivered,Mumbai,Bangalore,490.63,12/12/2025,13/12/2025,1
SHO9006,FEDEX,07/10/2024,Delivered,Hyderabad,Mumbai,164.17,11/10/2024,09/10/2024,0
SHO9011,BLUEDART,23/03/2025,Delayed,Mumbai,Bangalore,382.78,25/03/2025,26/03/2025,
SHO9015,FEDEX,22/01/2024,Delivered,Mumbai,Pune,437.15,27/01/2024,27/01/2024,0
SHO9016,BLUEDART,16/01/2024,In Transit,Mumbai,Delhi,379.42,20/01/2024,,
SHO9018,DHL,20/05/2025,Pending,Hyderabad,Chennai,498.04,22/05/2025,,
SHO9025,DHL,01/08/2026,Delayed,Mumbai,Bangalore,51.55,01/11/2026,,
SHO9040,FEDEX,28/04/2024,Delivered,Bangalore,Mumbai,83.61,05/05/2024,04/05/2024,0
SHO9042,DHL,19/10/2025,Delayed,Delhi,Pune,273.46,23/10/2025,02/11/2025,
SHO9049,DHL,29/04/2026,Accepted,Hyderabad,Pune,137.15,05/05/2026,,
SHO9051,BLUEDART,29/01/2025,Pending,Pune,Mumbai,297.5,31/01/2025,,
SHO9057,BLUEDART,22/04/2024,In Transit,Pune,Delhi,275.27,28/04/2024,,
SHO9059,BLUEDART,18/07/2024,Pending,Bangalore,Pune,169.7,24/07/2024,,
SHO9062,DHL,15/05/2025,Accepted,Hyderabad,Chennai,151.38,21/05/2025,,
SHO9071,DHL,30/01/2024,Delivered,Delhi,Mumbai,417.53,02/04/2024,04/02/2024,0
SHO9075,BLUEDART,26/07/2024,Delivered,Mumbai,Delhi,381.32,28/07/2024,29/07/2024,1
SHO9078,BLUEDART,11/10/2024,In Transit,Delhi,Pune,243.03,14/10/2024,,
SHO9080,DHL,26/01/2024,In Transit,Mumbai,Pune,469.02,31/01/2024,,
SHO9084,BLUEDART,31/01/2025,In Transit,Mumbai,Delhi,193.28,02/02/2025,,
SHO9085,FEDEX,15/09/2024,Accepted,Delhi,Hyderabad,37.95,18/09/2024,,
SHO9087,FEDEX,04/04/2026,Delivered,Pune,Hyderabad,218.84,04/09/2026,08/04/2026,0
SHO9088,BLUEDART,09/03/2026,Delivered,Mumbai,Delhi,48.45,12/03/2026,17/03/2026,5
SHO9090,FEDEX,22/08/2025,In Transit,Hyderabad,Bangalore,359.2,27/08/2025,,
SHO9093,BLUEDART,05/06/2024,Pending,Mumbai,Chennai,441.59,11/06/2024,,
SHO9097,DHL,08/05/2024,Delayed,Bangalore,Hyderabad,466.69,08/11/2024,,
SHO9099,BLUEDART,06/05/2025,In Transit,Mumbai,Hyderabad,244.22,06/11/2025,,
SHO9101,DHL,22/03/2025,Pending,Bangalore,Delhi,381.3,29/03/2025,,
SHO9103,DHL,03/03/2025,In Transit,Delhi,Chennai,79.31,07/03/2025,,
SHO9104,DHL,11/07/2025,In Transit,Pune,Mumbai,440.24,13/11/2025,,
SHO9107,DHL,05/02/2024,Delivered,Mumbai,Pune,277.74,07/05/2024,10/05/2024,3
SHO9110,BLUEDART,06/05/2024,Delivered,Bangalore,Hyderabad,290.88,13/05/2024,13/05/2024,0
SHO9115,BLUEDART,27/04/2026,Pending,Chennai,Delhi,184.59,30/04/2026,,
SHO9116,DHL,13/01/2025,Delayed,Pune,Delhi,464.99,18/01/2025,,
SHO9118,DHL,09/07/2025,Pending,Hyderabad,Mumbai,179.13,07/12/2025,,
SHO9119,BLUEDART,29/04/2024,In Transit,Hyderabad,Mumbai,231.33,05/05/2024,,
SHO9120,DHL,05/07/2024,Delayed,Pune,Delhi,160.25,07/07/2024,16/07/2024,
SHO9125,FEDEX,29/07/2024,Pending,Delhi,Chennai,251.32,02/08/2024,,
SHO9128,DHL,24/09/2024,In Transit,Pune,Delhi,17.16,27/09/2024,,
SHO9132,DHL,12/03/2024,In Transit,Pune,Mumbai,88.58,15/03/2024,,
SHO9138,FEDEX,29/01/2026,Pending,Delhi,Hyderabad,241.51,02/05/2026,,
SHO9139,DHL,17/03/2025,Pending,Mumbai,Chennai,74.11,22/03/2025,,
SHO9142,DHL,02/07/2025,In Transit,Bangalore,Mumbai,298.81,05/07/2025,,
SHO9143,DHL,22/05/2026,In Transit,Hyderabad,Chennai,136.59,29/05/2026,,
SHO9144,DHL,26/12/2024,In Transit,Pune,Chennai,207.46,02/01/2025,,
SHO9147,DHL,13/11/2025,Accepted,Pune,Chennai,169.54,20/11/2025,,
SHO9148,FEDEX,21/01/2025,Delayed,Hyderabad,Pune,194.63,23/01/2025,01/02/2025,
SHO9152,FEDEX,10/07/2024,Pending,Pune,Delhi,254.94,07/12/2024,,
SHO9156,BLUEDART,07/09/2024,Pending,Delhi,Mumbai,169.74,07/11/2024,,
SHO9159,FEDEX,28/01/2025,Delayed,Delhi,Chennai,220.69,31/01/2025,02/01/2025,
SHO9160,FEDEX,31/10/2025,In Transit,Pune,Delhi,190.38,03/11/2025,,
SHO9161,BLUEDART,08/05/2025,Accepted,Delhi,Mumbai,369.95,10/05/2025,,
SHO9163,BLUEDART,14/09/2024,Pending,Hyderabad,Delhi,458.07,19/09/2024,,
SHO9167,DHL,27/08/2024,Delayed,Hyderabad,Pune,20.59,03/09/2024,,
SHO9169,BLUEDART,09/02/2024,Accepted,Delhi,Mumbai,156.77,15/02/2024,,
SHO9171,FEDEX,06/08/2025,Accepted,Chennai,Hyderabad,101.85,08/08/2025,,
SHO9172,FEDEX,24/05/2024,Pending,Mumbai,Chennai,29.75,28/05/2024,,
SHO9175,BLUEDART,12/10/2025,Delayed,Hyderabad,Chennai,84.62,18/10/2025,26/10/2025,
SHO9180,FEDEX,26/07/2024,In Transit,Mumbai,Chennai,88.2,31/07/2024,,
SHO9183,DHL,02/09/2025,Pending,Hyderabad,Bangalore,19.8,08/09/2025,,
SHO9195,FEDEX,26/03/2025,Delivered,Bangalore,Hyderabad,53.31,28/03/2025,27/03/2025,0
SHO9199,DHL,02/07/2024,Delayed,Hyderabad,Pune,146.5,09/07/2024,13/07/2024,
SHO9200,BLUEDART,24/05/2024,Delivered,Bangalore,Mumbai,132.87,28/05/2024,28/05/2024,0
SHO9203,DHL,10/02/2025,Pending,Chennai,Mumbai,91.43,10/09/2025,,
SHO9210,FEDEX,21/06/2024,Delayed,Chennai,Hyderabad,149.5,26/06/2024,,
SHO9211,FEDEX,26/06/2025,Delayed,Pune,Bangalore,345.0,29/06/2025,07/07/2025,
SHO9215,DHL,16/09/2025,Pending,Delhi,Bangalore,492.3,21/09/2025,,
SHO9216,DHL,20/01/2025,Delayed,Delhi,Hyderabad,414.37,22/01/2025,,
SHO9219,DHL,06/10/2026,In Transit,Pune,Bangalore,492.38,06/12/2026,,
SHO9221,FEDEX,01/09/2025,Delayed,Pune,Mumbai,292.37,08/09/2025,12/09/2025,
SHO9225,DHL,05/09/2024,Accepted,Hyderabad,Delhi,308.74,12/09/2024,,
SHO9227,FEDEX,07/04/2024,Accepted,Delhi,Pune,396.47,04/10/2024,,
SHO9232,BLUEDART,16/09/2024,Accepted,Hyderabad,Bangalore,235.86,22/09/2024,27/09/2024,
SHO9234,FEDEX,07/04/2025,Delayed,Hyderabad,Mumbai,429.34,04/11/2025,,
SHO9235,DHL,09/02/2024,Pending,Chennai,Bangalore,223.08,16/02/2024,,
SHO9236,BLUEDART,14/02/2026,Delayed,Bangalore,Chennai,443.86,19/02/2026,28/02/2026,
SHO9237,DHL,17/04/2024,Pending,Chennai,Hyderabad,329.85,21/04/2024,,
SHO9242,DHL,29/08/2025,Accepted,Delhi,Pune,192.46,05/09/2025,09/09/2025,
SHO9247,DHL,28/04/2024,In Transit,Pune,Chennai,490.98,02/05/2024,,
SHO9251,BLUEDART,27/06/2025,In Transit,Delhi,Bangalore,434.84,30/06/2025,,
SHO9254,DHL,20/03/2025,In Transit,Pune,Chennai,121.06,27/03/2025,,
SHO9256,FEDEX,14/05/2024,Pending,Hyderabad,Pune,349.57,16/05/2024,,
SHO9257,BLUEDART,26/02/2025,Delayed,Chennai,Pune,464.84,03/05/2025,,
SHO9258,DHL,11/03/2025,In Transit,Hyderabad,Bangalore,494.19,17/03/2025,,
SHO9261,DHL,24/03/2025,Pending,Chennai,Hyderabad,138.09,26/03/2025,,
SHO9263,FEDEX,19/04/2025,Accepted,Mumbai,Bangalore,188.55,23/04/2025,,
SHO9266,FEDEX,01/03/2024,Delayed,Bangalore,Hyderabad,80.16,07/03/2024,15/03/2024,
SHO9269,DHL,31/12/2024,In Transit,Delhi,Pune,444.17,02/01/2025,,
SHO9271,BLUEDART,01/06/2026,Delayed,Chennai,Delhi,486.39,05/06/2026,06/12/2026,
SHO9277,FEDEX,03/04/2024,Accepted,Pune,Delhi,398.93,10/04/2024,,
SHO9280,FEDEX,08/12/2024,Delivered,Chennai,Mumbai,206.43,14/12/2024,14/12/2024,0
SHO9283,FEDEX,03/03/2024,Delivered,Chennai,Bangalore,193.3,03/05/2024,05/03/2024,0
SHO9290,BLUEDART,03/04/2024,Delivered,Pune,Delhi,452.99,03/10/2024,03/10/2024,0
SHO9293,DHL,03/02/2024,Accepted,Pune,Hyderabad,417.21,05/03/2024,,
SHO9296,BLUEDART,04/05/2024,Delayed,Mumbai,Delhi,176.34,05/07/2024,,
SHO9300,BLUEDART,23/07/2025,In Transit,Mumbai,Hyderabad,332.53,30/07/2025,,
SHO9307,FEDEX,12/03/2024,In Transit,Chennai,Bangalore,274.32,14/03/2024,,
SHO9308,BLUEDART,31/01/2024,In Transit,Mumbai,Delhi,272.67,02/02/2024,,
SHO9311,FEDEX,26/11/2024,Accepted,Mumbai,Pune,64.26,30/11/2024,,
SHO9313,DHL,23/04/2024,Pending,Mumbai,Bangalore,278.67,25/04/2024,,
SHO9319,DHL,29/12/2025,In Transit,Mumbai,Hyderabad,175.84,01/01/2026,,
SHO9322,BLUEDART,26/12/2025,Pending,Mumbai,Delhi,185.77,28/12/2025,,
SHO9323,DHL,04/04/2024,Delivered,Delhi,Hyderabad,232.49,08/04/2024,04/12/2024,240
SHO9324,DHL,21/08/2024,Delivered,Hyderabad,Delhi,294.19,28/08/2024,31/08/2024,3
SHO9328,DHL,02/01/2024,Delayed,Delhi,Chennai,425.51,01/05/2024,,
SHO9329,DHL,09/01/2024,Delayed,Delhi,Pune,233.03,09/03/2024,09/04/2024,
SHO9331,BLUEDART,03/03/2025,In Transit,Hyderabad,Pune,339.4,08/03/2025,,
SHO9333,BLUEDART,19/02/2025,In Transit,Hyderabad,Delhi,431.5,21/02/2025,,
SHO9338,BLUEDART,27/02/2026,Delayed,Chennai,Pune,398.33,03/03/2026,13/03/2026,
SHO9339,DHL,01/03/2026,Pending,Mumbai,Hyderabad,326.64,01/10/2026,,
SHO9340,DHL,11/06/2024,Accepted,Chennai,Mumbai,179.09,11/11/2024,13/11/2024,
SHO9341,DHL,12/04/2025,Pending,Delhi,Bangalore,65.43,19/04/2025,,
SHO9343,BLUEDART,21/03/2026,Delayed,Delhi,Mumbai,391.99,26/03/2026,28/03/2026,
SHO9347,FEDEX,14/04/2024,Delayed,Hyderabad,Chennai,242.88,18/04/2024,21/04/2024,
SHO9348,DHL,10/08/2024,In Transit,Mumbai,Bangalore,3.28,14/10/2024,,
SHO9349,BLUEDART,11/01/2026,In Transit,Hyderabad,Pune,142.93,13/01/2026,,
SHO9351,FEDEX,29/01/2025,Delayed,Chennai,Delhi,159.27,04/02/2025,12/02/2025,
SHO9352,BLUEDART,27/03/2025,Delayed,Chennai,Hyderabad,240.61,31/03/2025,05/04/2025,
SHO9355,DHL,21/06/2024,In Transit,Mumbai,Pune,432.19,27/06/2024,,
SHO9357,BLUEDART,06/03/2025,Delivered,Chennai,Hyderabad,253.85,12/03/2025,13/03/2025,1
